countryCode,thematicIdIdentifier,thematicIdIdentifierScheme,monitoringSiteIdentifier,monitoringSiteIdentifierScheme,monitoringSiteName,waterBodyIdentifier,waterBodyIdentifierScheme,waterBodyName,specialisedZoneType,naturalAWBHMWB,reservoir,surfaceWaterBodyTypeCode,subUnitIdentifier,subUnitIdentifierScheme,subUnitName,rbdIdentifier,rbdIdentifierScheme,rbdName,confidentialityStatus,lon,lat,statusCode
"CH","CHRW-6055","eionetMonitoringSiteCode","CHRW-6055","eionetMonitoringSiteCode","ROTHENBRUNNEN","CHRWB-2123","eionetSurfaceWaterBodyCode","RHEIN HINTERRHEIN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","9.42032","46.76973","stable"
"CH","CHRW-1837","eionetMonitoringSiteCode","CHRW-1837","eionetMonitoringSiteCode","PORTE DU SCEX","CHRWB-2015","eionetSurfaceWaterBodyCode","RHONE MITTELLAUF","riverWaterBody","","","","CHSU-2","eionetSubUnitCode","RHONE","CHRBD-2","eionetRBDCode","RHONE","F","6.88861","46.34957","stable"
"CH","CHSF-2450","eionetMonitoringSiteCode","CHSF-2450","eionetMonitoringSiteCode","WIGGER - ZOFINGEN","CHRWB-2114","eionetSurfaceWaterBodyCode","WIGGER","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.93537","47.28355","stable"
"CH","CHLW-1742","eionetMonitoringSiteCode","CHLW-1742","eionetMonitoringSiteCode","MURTENSEE","CHLWB-3027","eionetSurfaceWaterBodyCode","LAC DE MORAT","lakeWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.06441","46.92888","stable"
"CH","CHSF-2044","eionetMonitoringSiteCode","CHSF-2044","eionetMonitoringSiteCode","THUR - ANDELFINGEN","CHRWB-2051","eionetSurfaceWaterBodyCode","THUR","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.68199","47.59652","stable"
"CH","CHSF-2346","eionetMonitoringSiteCode","CHSF-2346","eionetMonitoringSiteCode","RHONE - BRIG","CHRWB-2222","eionetSurfaceWaterBodyCode","RHONE OBERLAUF","riverWaterBody","","","","CHSU-2","eionetSubUnitCode","RHONE","CHRBD-2","eionetRBDCode","RHONE","F","7.97536","46.31743","stable"
"CH","CHNTG36","eionetMonitoringSiteCode","CHNTG36","eionetMonitoringSiteCode","MUTTENZ","CH3101","eionetGroundWaterBodyCode","UNTERSTES HOCHRHEINTAL","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","7.62577","47.54022","stable"
"CH","CHNTG16","eionetMonitoringSiteCode","CHNTG16","eionetMonitoringSiteCode","LUCENS","CH2101","eionetGroundWaterBodyCode","LA BROYE","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","6.85600","46.71744","stable"
"CH","CHLW-1715","eionetMonitoringSiteCode","CHLW-1715","eionetMonitoringSiteCode","GENFERSEE","CHLWB-3039","eionetSurfaceWaterBodyCode","LE LÉMAN","lakeWaterBody","","","","CHSU-2","eionetSubUnitCode","RHONE","CHRBD-2","eionetRBDCode","RHONE","F","6.21995","46.29720","stable"
"CH","CHNTQ31","eionetMonitoringSiteCode","CHNTQ31","eionetMonitoringSiteCode","HEITENRIED","CH2302","eionetGroundWaterBodyCode","SAANE","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","7.31175","46.83506","stable"
"CH","CHRW-1154","eionetMonitoringSiteCode","CHRW-1154","eionetMonitoringSiteCode","BIEL MITTE, VOR MÜNDUNG","CHRWB-2005","eionetSurfaceWaterBodyCode","SUZE","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.23745","47.13354","stable"
"CH","CHRW-1825","eionetMonitoringSiteCode","CHRW-1825","eionetMonitoringSiteCode","REKINGEN","CHRWB-2120","eionetSurfaceWaterBodyCode","RHEIN HOCHRHEIN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.32984","47.57035","stable"
"CH","CHRW-2993","eionetMonitoringSiteCode","CHRW-2993","eionetMonitoringSiteCode","NIEDERBÜREN, GOLFPLATZ","CHRWB-2051","eionetSurfaceWaterBodyCode","THUR","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","9.19473","47.47069","stable"
"CH","CHRW-1414","eionetMonitoringSiteCode","CHRW-1414","eionetMonitoringSiteCode","PONTE TRESA","CHRWB-2309","eionetSurfaceWaterBodyCode","TRESA","riverWaterBody","","","","CHSU-4","eionetSubUnitCode","PO","CHRBD-4","eionetRBDCode","PO","F","8.85517","45.96930","stable"
"CH","CHRW-6060","eionetMonitoringSiteCode","CHRW-6060","eionetMonitoringSiteCode","BRONTALLO","CHRWB-2102","eionetSurfaceWaterBodyCode","MAGGIA","riverWaterBody","","","","CHSU-4","eionetSubUnitCode","PO","CHRBD-4","eionetRBDCode","PO","F","8.64567","46.35924","stable"
"CH","CHRW-1014","eionetMonitoringSiteCode","CHRW-1014","eionetMonitoringSiteCode","NACH ARA RÜTI","CHRWB-2281","eionetSurfaceWaterBodyCode","JONA","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.83623","47.23935","stable"
"CH","CHNTG43","eionetMonitoringSiteCode","CHNTG43","eionetMonitoringSiteCode","MONTHEY","CH1101","eionetGroundWaterBodyCode","UNTERES RHONETAL","groundWaterBody","","","","","","","CHRBD-2","eionetRBDCode","RHONE","F","6.96071","46.27235","stable"
"CH","CHLW-1593","eionetMonitoringSiteCode","CHLW-1593","eionetMonitoringSiteCode","PFÄFFIKERSEE","CHLWB-3002","eionetSurfaceWaterBodyCode","PFÄFFIKERSEE","lakeWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.78370","47.35161","stable"
"CH","CHNTG22","eionetMonitoringSiteCode","CHNTG22","eionetMonitoringSiteCode","NÄFELS","CH5102","eionetGroundWaterBodyCode","LINTTHAL LINTHEBENE","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","9.05795","47.08286","stable"
"CH","CHNTQ25","eionetMonitoringSiteCode","CHNTQ25","eionetMonitoringSiteCode","DELÉMONT","CH3201","eionetGroundWaterBodyCode","JURA RHEIN","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","7.34242","47.36865","stable"
"CH","CHRW-1264","eionetMonitoringSiteCode","CHRW-1264","eionetMonitoringSiteCode","LETZI","CHRWB-2073","eionetSurfaceWaterBodyCode","LORZE OBERLAUF","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.50199","47.18067","stable"
"CH","CHLW-1606","eionetMonitoringSiteCode","CHLW-1606","eionetMonitoringSiteCode","ZÜRICHSEE","CHLWB-3005","eionetSurfaceWaterBodyCode","ZÜRICHSEE","lakeWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.59100","47.28578","stable"
"CH","CHNTQ29","eionetMonitoringSiteCode","CHNTQ29","eionetMonitoringSiteCode","OBERSAXEN","CH3301","eionetGroundWaterBodyCode","VORDER- UND HINTERRHEINTAL","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","9.06627","46.70960","stable"
"CH","CHRW-1131","eionetMonitoringSiteCode","CHRW-1131","eionetMonitoringSiteCode","VOR MÜNDUNG, BEI BODENACHER FÄHRE","CHRWB-2245","eionetSurfaceWaterBodyCode","GUERBE","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.48623","46.92049","stable"
"CH","CHLW-1611","eionetMonitoringSiteCode","CHLW-1611","eionetMonitoringSiteCode","THUNERSEE","CHLWB-3006","eionetSurfaceWaterBodyCode","THUNERSEE","lakeWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.76339","46.67311","stable"
"CH","CHLW-1595","eionetMonitoringSiteCode","CHLW-1595","eionetMonitoringSiteCode","TÜRLERSEE","CHLWB-3001","eionetSurfaceWaterBodyCode","TÜRLERSEE","lakeWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.49948","47.27025","stable"
"CH","CHLW-1643","eionetMonitoringSiteCode","CHLW-1643","eionetMonitoringSiteCode","HALLWILERSEE","CHLWB-3016","eionetSurfaceWaterBodyCode","HALLWILERSEE","lakeWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.21382","47.27949","stable"
"CH","CHNTG01","eionetMonitoringSiteCode","CHNTG01","eionetMonitoringSiteCode","TRUB","CH2107","eionetGroundWaterBodyCode","EMMENTAL-WILLISAU","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","7.87775","46.94008","stable"
"CH","CHRW-1016","eionetMonitoringSiteCode","CHRW-1016","eionetMonitoringSiteCode","HÜTTEN","CHRWB-2178","eionetSurfaceWaterBodyCode","SIHL","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.66507","47.17212","stable"
"CH","CHNTG42","eionetMonitoringSiteCode","CHNTG42","eionetMonitoringSiteCode","DÜDINGEN","CH2102","eionetGroundWaterBodyCode","DÜDINGEN-LAUPEN","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","7.19637","46.84126","stable"
"CH","CHNTG45","eionetMonitoringSiteCode","CHNTG45","eionetMonitoringSiteCode","BETTWIL","CH2111","eionetGroundWaterBodyCode","AARE-SUHRE-SEETAL","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","8.26730","47.28510","stable"
"CH","CHRW-1162","eionetMonitoringSiteCode","CHRW-1162","eionetMonitoringSiteCode","EMMENMATT MITTE","CHRWB-2141","eionetSurfaceWaterBodyCode","EMME","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.74995","46.94877","stable"
"CH","CHNTG39","eionetMonitoringSiteCode","CHNTG39","eionetMonitoringSiteCode","COMMUGNY","CH1301","eionetGroundWaterBodyCode","GENF-WAADT","groundWaterBody","","","","","","","CHRBD-2","eionetRBDCode","RHONE","F","6.17589","46.32098","stable"
"CH","CHRW-2127","eionetMonitoringSiteCode","CHRW-2127","eionetMonitoringSiteCode","CHAVORNAY","CHRWB-2032","eionetSurfaceWaterBodyCode","TALENT","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","6.55843","46.70502","stable"
"CH","CHNTG17","eionetMonitoringSiteCode","CHNTG17","eionetMonitoringSiteCode","NIEDERLENZ","CH2109","eionetGroundWaterBodyCode","AARETAL AARWANGEN-BRUGG","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","8.15623","47.40966","stable"
"CH","CHSF-2143","eionetMonitoringSiteCode","CHSF-2143","eionetMonitoringSiteCode","RHEIN - REKINGEN","CHRWB-2120","eionetSurfaceWaterBodyCode","RHEIN HOCHRHEIN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.32984","47.57035","stable"
"CH","CHRW-1476","eionetMonitoringSiteCode","CHRW-1476","eionetMonitoringSiteCode","BOUDRY, BRÜCKE","CHRWB-2075","eionetSurfaceWaterBodyCode","AREUSE","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","6.83940","46.94909","stable"
"CH","CHRW-2129","eionetMonitoringSiteCode","CHRW-2129","eionetMonitoringSiteCode","YVERDON, LES PARTIES","CHRWB-2116","eionetSurfaceWaterBodyCode","ZIHL","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","6.63476","46.77797","stable"
"CH","CHNTQ28","eionetMonitoringSiteCode","CHNTQ28","eionetMonitoringSiteCode","OBERDORF","CH4201","eionetGroundWaterBodyCode","BRISEN URIROTSTOCK","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","8.40380","46.93620","stable"
"CH","CHLW-1636","eionetMonitoringSiteCode","CHLW-1636","eionetMonitoringSiteCode","ZUGERSEE","CHLWB-3017","eionetSurfaceWaterBodyCode","ZUGERSEE","lakeWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.49245","47.09849","stable"
"CH","CHRW-1064","eionetMonitoringSiteCode","CHRW-1064","eionetMonitoringSiteCode","OTELFINGEN","CHRWB-2273","eionetSurfaceWaterBodyCode","FURTBACH","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.38677","47.44951","stable"
"CH","CHNTG02","eionetMonitoringSiteCode","CHNTG02","eionetMonitoringSiteCode","KIESEN","CH2106","eionetGroundWaterBodyCode","AARETAL THUN-BERN","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","7.57926","46.80131","stable"
"CH","CHRW-1934","eionetMonitoringSiteCode","CHRW-1934","eionetMonitoringSiteCode","SCHALUNEN","CHRWB-2093","eionetSurfaceWaterBodyCode","URTENEN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.53037","47.10744","stable"
"CH","CHSF-2387","eionetMonitoringSiteCode","CHSF-2387","eionetMonitoringSiteCode","HINTERRHEIN - FÜRSTENAU","CHRWB-2123","eionetSurfaceWaterBodyCode","RHEIN HINTERRHEIN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","9.44735","46.71508","stable"
"CH","CHLW-1649","eionetMonitoringSiteCode","CHLW-1649","eionetMonitoringSiteCode","HASENSEE, OSTBECKEN","CHLWB-3032","eionetSurfaceWaterBodyCode","HASENSEE OSTBECKEN","lakeWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.83240","47.60695","stable"
"CH","CHNTG14","eionetMonitoringSiteCode","CHNTG14","eionetMonitoringSiteCode","DIETIKON","CH5101","eionetGroundWaterBodyCode","LIMMATTAL","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","8.39680","47.41140","stable"
"CH","CHRW-1010","eionetMonitoringSiteCode","CHRW-1010","eionetMonitoringSiteCode","NIEDERUSTER","CHRWB-2129","eionetSurfaceWaterBodyCode","AA (USTER)","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.69562","47.34768","stable"
"CH","CHNTG34","eionetMonitoringSiteCode","CHNTG34","eionetMonitoringSiteCode","OSTERMUNDIGEN","CH2105","eionetGroundWaterBodyCode","AARETAL STADT BERN","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","7.48673","46.95165","stable"
"CH","CHSF-2486","eionetMonitoringSiteCode","CHSF-2486","eionetMonitoringSiteCode","VEVEYSE - VEVEY, COPET","CHRWB-2019","eionetSurfaceWaterBodyCode","VEVEYSE","riverWaterBody","","","","CHSU-2","eionetSubUnitCode","RHONE","CHRBD-2","eionetRBDCode","RHONE","F","6.84854","46.46888","stable"
"CH","CHRW-1366","eionetMonitoringSiteCode","CHRW-1366","eionetMonitoringSiteCode","MÖRIKEN","CHRWB-2304","eionetSurfaceWaterBodyCode","BUENZ","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.17863","47.41392","stable"
"CH","CHRW-1824","eionetMonitoringSiteCode","CHRW-1824","eionetMonitoringSiteCode","RHEINSFELDEN","CHRWB-4441","eionetSurfaceWaterBodyCode","GLATT","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.47583","47.57346","stable"
"CH","CHRW-6257","eionetMonitoringSiteCode","CHRW-6257","eionetMonitoringSiteCode","KÜNTEN","CHRWB-4445","eionetSurfaceWaterBodyCode","KÜNTENBACH","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.32656","47.38605","stable"
"CH","CHRW-1765","eionetMonitoringSiteCode","CHRW-1765","eionetMonitoringSiteCode","VOR MÜNDUNG, MATTENHOF","CHRWB-2016","eionetSurfaceWaterBodyCode","STEINACH","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","9.43959","47.49694","stable"
"CH","CHSF-2289","eionetMonitoringSiteCode","CHSF-2289","eionetMonitoringSiteCode","RHEIN - BASEL, RHEINHALLE","CHRWB-2120","eionetSurfaceWaterBodyCode","RHEIN HOCHRHEIN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.61667","47.55943","stable"
"CH","CHLW-1644","eionetMonitoringSiteCode","CHLW-1644","eionetMonitoringSiteCode","BODENSEE","CHLWB-3028","eionetSurfaceWaterBodyCode","BODENSEE","lakeWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","9.35410","47.61797","stable"
"CH","CHRW-2991","eionetMonitoringSiteCode","CHRW-2991","eionetMonitoringSiteCode","OB THUR, LÜTISBURG","CHRWB-2227","eionetSurfaceWaterBodyCode","NECKER","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","9.08539","47.39286","stable"
"CH","CHNTG21","eionetMonitoringSiteCode","CHNTG21","eionetMonitoringSiteCode","GLATTFELDEN","CH3102","eionetGroundWaterBodyCode","GLATTTAL-FISIBACH","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","8.50424","47.55443","stable"
"CH","CHRW-1108","eionetMonitoringSiteCode","CHRW-1108","eionetMonitoringSiteCode","MURGENTHAL","CHRWB-2079","eionetSurfaceWaterBodyCode","AARE BIELERSEE-RHEIN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.83188","47.26741","stable"
"CH","CHNTG18","eionetMonitoringSiteCode","CHNTG18","eionetMonitoringSiteCode","MÄRSTETTEN","CH3105","eionetGroundWaterBodyCode","THURTAL","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","9.05805","47.57788","stable"
"CH","CHRW-1072","eionetMonitoringSiteCode","CHRW-1072","eionetMonitoringSiteCode","MÖNCHALTORF","CHRWB-2137","eionetSurfaceWaterBodyCode","MOENCHALTORFER AA","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.72055","47.31100","stable"
"CH","CHNTQ26","eionetMonitoringSiteCode","CHNTQ26","eionetMonitoringSiteCode","HELLIKON 1","CH3201","eionetGroundWaterBodyCode","JURA RHEIN","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","7.92807","47.51084","stable"
"CH","CHSF-2469","eionetMonitoringSiteCode","CHSF-2469","eionetMonitoringSiteCode","KANDER - HONDRICH","CHRWB-2042","eionetSurfaceWaterBodyCode","KANDER","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.67110","46.66659","stable"
"CH","CHSF-2063","eionetMonitoringSiteCode","CHSF-2063","eionetMonitoringSiteCode","AARE - MURGENTHAL","CHRWB-2079","eionetSurfaceWaterBodyCode","AARE BIELERSEE-RHEIN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.82883","47.26606","stable"
"CH","CHSF-2160","eionetMonitoringSiteCode","CHSF-2160","eionetMonitoringSiteCode","SARINE - BROC, CHATEAU D'EN BAS","CHRWB-2021","eionetSurfaceWaterBodyCode","SAANE","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.09303","46.60284","stable"
"CH","CHRW-1288","eionetMonitoringSiteCode","CHRW-1288","eionetMonitoringSiteCode","OLTEN, HAMMER","CHRWB-2241","eionetSurfaceWaterBodyCode","DUENNERN","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","7.88911","47.34652","stable"
"CH","CHRW-1432","eionetMonitoringSiteCode","CHRW-1432","eionetMonitoringSiteCode","DOMDIDIER","CHRWB-2110","eionetSurfaceWaterBodyCode","BROYE","riverWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","6.99504","46.87778","stable"
"CH","CHSF-2433","eionetMonitoringSiteCode","CHSF-2433","eionetMonitoringSiteCode","AUBONNE - ALLAMAN, LE COULET","CHRWB-2046","eionetSurfaceWaterBodyCode","AUBONNE","riverWaterBody","","","","CHSU-2","eionetSubUnitCode","RHONE","CHRBD-2","eionetRBDCode","RHONE","F","6.40636","46.47331","stable"
"CH","CHNTQ27","eionetMonitoringSiteCode","CHNTQ27","eionetMonitoringSiteCode","ALT ST.JOHANN","CH3114","eionetGroundWaterBodyCode","BISCHOFSZELL-GOSSAU","groundWaterBody","","","","","","","CHRBD-1","eionetRBDCode","RHINE","F","9.27982","47.19375","stable"
"CH","CHLW-1674","eionetMonitoringSiteCode","CHLW-1674","eionetMonitoringSiteCode","NEUENBURGERSEE","CHLWB-3012","eionetSurfaceWaterBodyCode","LAC DE NEUCHÂTEL","lakeWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","6.84289","46.90437","stable"
"CH","CHLW-1619","eionetMonitoringSiteCode","CHLW-1619","eionetMonitoringSiteCode","SEMPACHERSEE","CHLWB-3015","eionetSurfaceWaterBodyCode","SEMPACHERSEE","lakeWaterBody","","","","CHSU-1","eionetSubUnitCode","RHINE","CHRBD-1","eionetRBDCode","RHINE","F","8.18543","47.13954","stable"
